StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,samtycke,hon1,hon2,hon3,han1,han2,han3,hen1,hen2,hen3,control1,control2,control3,30f1,30f2,30f3,30f5,30f10,50f10,50f11,50f3,50f7,50f8,50f9,5030f7,50f12,50f17,50f13,75f1,75f2,75f4,75f5,70f3,Q60,Q62,GIS_1,GIS_2,GIS_3,GIS_4,essentialism_1,essentialism_2,essentialism_3,essentialism_4,essentialism_5,essentialism_6,essentialism_7,essentialism_8,hen_attitudes_1,hen_attitudes_2,hen_attitudes_3,hen_use,hen_hear,hen_fam,hen_fam_4_TEXT,Q66,Q68,Q70,Q72,token,han1 - Parent Topics,han1 - Topics
2020-11-25 00:57:07,2020-11-25 01:02:37,IP Address,94.191.152.81,100,329,True,2020-11-25 01:02:37,R_2QPUMvOtW9iLpbJ,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,hon står på en bräda,hon paddlar,hon tränar,,,,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,18,Kvinna,3,5,6,3,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",6,"Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång i månaden,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Könsidentitet,Ja,Man försökte vara så politisk korrekt som man kunde,nej,yqpydzk,,
2020-11-25 03:42:12,2020-11-25 03:51:21,IP Address,194.103.157.144,100,549,True,2020-11-25 03:51:21,R_2aLCUT5SLS71UEm,,,,,59.216705322265625,18.149993896484375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Använde en SUP,Hänger på en padel,Flyttar vatten,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Icke-binär,Man,Kvinna,Kvinna,Kvinna,Kvinna,35,Man,5,3,3,3,6,2,"Stämmer inte alls
1",4,6,3,"Stämmer inte alls
1","Stämmer inte alls
1",3,3,6,Någon gång om året,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Manligt/kvinnligt o.s.v,Nej,,Nej,dtnuykx,,
2020-11-25 04:51:08,2020-11-25 04:56:15,IP Address,195.67.168.25,100,306,True,2020-11-25 04:56:16,R_yJZTH97QiLLrx4Z,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han surfar,Han paddlar,Han tränar,,,,,,,Man,Man,Vet ej,Man,Man,Man,Vet ej,Kvinna,Kvinna,Kvinna,Man,Vet ej,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Vet ej,30,Kvinns,3,6,6,4,"Stämmer helt
7",4,"Stämmer helt
7",6,4,5,5,5,5,5,6,Någon gång om året,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Folks åsikter om kön och tillhörighet,Nej,Nej,Nej,fgtywkw,,
2020-11-25 05:14:53,2020-11-25 05:25:26,IP Address,88.206.143.244,100,633,True,2020-11-25 05:25:26,R_1HhiKtM7V6COqnz,,,,,58.4485931396484375,14.8896942138671875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,"Hon håller i en paddel och tar fart för att komma framåt ","Hon paddlar på en bräda, liknande en SUP",Hon befinner sig på vatten och åker framåt,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,40,"Kvinna ","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7",6,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1",5,5,"Stämmer inte alls
1",6,2,6,Någon gång i månaden,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsroller, hur man identifierar kön och identifieras via sitt kön. Hur synen generellt är på de här frågorna.",Nej jag tycker ett det gav mig utrymme för egen åsikt.,Nej,Några var svåra att avgöra och kändes manipulerade men jag är osäker på om det var så.,mpgvcxa,,
2020-11-25 05:41:40,2020-11-25 05:47:37,IP Address,213.112.1.12,100,356,True,2020-11-25 05:47:37,R_21iFGxwRicXQrXi,,,,,58.4167022705078125,15.61669921875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar,Hen står upp,Hen paddlar på höger sida,,,,Man,,Icke-binär,Man,Man,Man,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,52,Man,5,3,3,6,3,"Stämmer inte alls
1","Stämmer inte alls
1",2,4,2,6,"Stämmer inte alls
1",5,6,5,Någon gång om året,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Könstillhörighet och hur det uppfattas,Nej,Nej,Vissa ansikten såg ev manipulerade ut,cvqnoux,,
2020-11-25 05:41:55,2020-11-25 05:48:11,IP Address,212.247.233.66,100,376,True,2020-11-25 05:48:11,R_3RgSUUUy4yk5MRQ,,,,,64.750701904296875,20.9528045654296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han paddlar,Han paddlar fortfarande,Han paddlar även nu,,,,,,,Man,Man,Man,Man,Man,Man,Man,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,54,man,4,"Stämmer helt
7","Stämmer helt
7",4,6,6,4,6,"Stämmer inte alls
1",6,2,"Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,-,-,-,-,rgreaob,,
2020-11-25 06:59:26,2020-11-25 07:07:04,IP Address,46.195.150.250,100,458,True,2020-11-25 07:07:05,R_3r2Scl4b7afYSKY,,,,,55.60589599609375,13.000701904296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,"Hon paddlar ",Hon står upp,"Hon är i en kanut ",,,,,,,,,,Man,Man,Kvinna,Man,Man,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,40,kvinno,6,"Stämmer helt
7","Stämmer helt
7",6,6,6,6,6,6,5,"Stämmer helt
7","Stämmer helt
7",6,6,5,Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"frågan om hen ","nej ","nej ","nej ",whofkcv,,
2020-11-25 06:57:26,2020-11-25 07:08:17,IP Address,213.89.170.85,100,650,True,2020-11-25 07:08:17,R_2zT7PboHyVpKFD8,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Personen ror,Personen tar sig fram på något form av eka eller surfbräd,Personen befinner sig ute på vatten,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Vet ej,Icke-binär,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,26,Kvinns,4,2,3,5,3,"Stämmer inte alls
1",2,4,"Stämmer inte alls
1",2,6,"Stämmer inte alls
1",5,"Mycket bra
7",6,Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,Trans/genus,"Nej, även om man nog tenderar att vilja svara politiskt korrekt",Nej,"Några av de var märkliga, gick ej att bestämma om det var en man eller kvinna. Lite konfunderad av alternativet icke-binär, skulle aldrig tänkt på att någon ser icke-binär ut ",xrmzgzu,,
2020-11-25 07:04:55,2020-11-25 07:11:12,IP Address,90.227.38.187,100,377,True,2020-11-25 07:11:12,R_R9K4r5BHpXVKs25,,,,,59.1667022705078125,18.1331024169921875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han paddlar stående,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,51,Kvinna,6,"Stämmer helt
7",6,3,5,4,2,5,5,4,4,"Stämmer inte alls
1",3,4,4,Någon gång i månaden,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsidentitetens varande ",Nej,-,Nej,wtfyqmx,,
2020-11-25 07:22:55,2020-11-25 07:39:28,IP Address,84.216.60.117,100,992,True,2020-11-25 07:39:29,R_1rriMf4K6TzvPh1,,,,,55.533294677734375,12.9499969482421875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen gör standup-paddel,Hen utför fysikaktivitet för att stärka balans och styrka,"Hen sysslar med en fritidsaktivitet för kropp och själ. ",,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Icke-binär,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,51,"Man ",5,6,2,2,6,"Stämmer inte alls
1",2,6,2,4,6,"Stämmer inte alls
1","Mycket bra
7",3,"Mycket bra
7",Någon gång i månaden,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,"Identiteter, vad man känna sig o hur man ser andra",Nej,Nej,Verkade som de var blandade eller sammansatta från olika personer med olika  kön,pvpdzcy,,
2020-11-25 11:26:12,2020-11-25 11:37:21,IP Address,78.69.115.70,100,668,True,2020-11-25 11:37:21,R_xDcQC3nAz0Zp7vb,,,,,63.398406982421875,13.0802001953125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Personen paddlar,"Personen använder en håv ",Personen rör om,Man,Man,Vet ej,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Vet ej,Man,Kvinna,Kvinna,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,50,Man,2,6,6,2,6,2,2,6,2,2,3,"Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsidentiteter ",Nej,"Nej ",Ja vissa ansikten var blandade av flera bilder,zchkmee,,
2020-11-25 12:21:25,2020-11-25 12:32:11,IP Address,83.251.67.200,100,645,True,2020-11-25 12:32:11,R_1Qu87I8SEyEeKj9,,,,,59.3600006103515625,18.0009002685546875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Personen tränar paddel,"Personen står och paddlar ",Personen surfar,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Vet ej,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,29,Kvinna,3,4,5,4,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",2,4,2,5,2,5,5,6,Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Social konstruktion av bilden av kön, upplevelse och uppfattning","Utifrån socialt ""accepterbart"" förstår man vad som är ""mer rätt och fel""  att svara på frågorna. ",Nej,"Ja, man uppfattar att det är samma ansikten som är omgjorda/retuscherade",tharmyu,,
2020-11-25 13:30:57,2020-11-25 13:39:34,IP Address,185.121.47.227,100,516,True,2020-11-25 13:39:34,R_3gU6fEwxn5OVWGv,,,,,55.60589599609375,13.000701904296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Ståupp padel,"Vinner överlägset ","En oerhört stark kille ",,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,42,"Man ","Stämmer helt
7",4,"Stämmer inte alls
1","Stämmer helt
7",5,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",5,4,4,3,"Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång i månaden,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Att visa hur svårt det är att avgöra om det är en honom, henne eller en hen. ","Nä jag svarade som jag alltid gör. Ärligt och rakt. ","Nä jag svarade såsom jag ansåg var rätt enligt mig. Men det kan vara fel för andra. ","Nä de var rätt snarlika så överlag en hel del ansikten som var svåra att gissa vem som var vem. ",enyfpsb,,
2020-11-25 14:43:15,2020-11-25 14:53:17,IP Address,90.129.207.100,100,601,True,2020-11-25 14:53:17,R_u33dR1HPcXv9z4B,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar,Hen står i en farkost,Hen tar i,,,,Man,Man,Man,Man,Man,Man,Man,Kvinna,Icke-binär,Kvinna,Man,Man,Kvinna,Icke-binär,Icke-binär,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,52,Kvinna,5,4,2,5,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",5,"Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1",6,"Mycket bra
7",6,Någon gång per vecka,Någon gång per vecka,"Ja, annan person (ange)",Dotterns kompisar,Allmänhetens åsikter om icke-binär personer och hur de ser ut,"Ja, rätt svar",Jag försökte förstå av utseendet hur personerna troligen identifierar sig,Tror att visa ansikten återkom i manipulerad form,sgqaxmw,,
2020-11-25 15:22:31,2020-11-25 15:27:37,IP Address,94.191.153.198,100,305,True,2020-11-25 15:27:37,R_2PdQpAIF8eyfrUx,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Paddlar en båt,Puttar en paddel,Drar i en spak,,,,Man,Man,Kvinna,Man,Man,,,Man,Man,Kvinna,Man,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,20,Man,3,5,4,5,"Stämmer helt
7",4,3,3,6,2,6,6,"Mycket dåligt
1","Mycket dåligt
1",3,Aldrig,Aldrig,,,"Könsidentitet ",Nej,Nej,Ja,gfngfyq,,
2020-11-25 16:04:38,2020-11-25 16:14:28,IP Address,87.241.83.178,100,590,True,2020-11-25 16:14:29,R_1FadBg8JAMfA59k,,,,,57.7209930419921875,12.940093994140625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Personen står upp och paddlar,Personen tar i,"Personen paddlar sup ",Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,56,Kvinna,4,"Stämmer helt
7",6,"Stämmer inte alls
1",4,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1",2,"Mycket dåligt
1",2,Någon gång om året,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,Genus,Nja,Nej,"Jo, de första ",ptzygkg,,
2020-11-26 01:20:27,2020-11-26 01:27:04,IP Address,129.41.47.1,100,396,True,2020-11-26 01:27:04,R_2ZUYH0KtoNMMtzP,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,han stå upp på en bräda och paddla,han rör om i en jätte gryta,han fiska,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,45,Man,4,5,6,6,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",4,4,4,"Stämmer helt
7","Stämmer inte alls
1",4,5,4,Någon gång i månaden,Någon gång per vecka,"Ja, jag själv,Ja, en kollega,Ja, en bekant",,hur vi bestämma vem är man eller kvinna eller någonting annat,nej,nej,"nej. men man kan titta på ögonbryn, oftast detta var en bra sätt att skilja mellan man eller kvinna ",crryvad,,
2020-11-26 01:26:54,2020-11-26 01:32:24,IP Address,185.31.143.23,100,329,True,2020-11-26 01:32:24,R_2cvmm5NhdKO5vRP,,,,,65.8251953125,21.6885986328125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,"Ståpadlar på en ""bräda""",Rör om i en stor gryta.,Bryter ner ett sjömärke,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,62,man,4,6,6,6,"Stämmer helt
7",6,4,"Stämmer helt
7",4,"Stämmer helt
7",4,"Stämmer inte alls
1",3,3,2,Aldrig,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Mitt sätt att definiera kön resp hur jag ser på könstillhörighet o andra frågor i ämnet,Nej,Nej,Nej,tyfupqg,,
2020-11-26 01:28:23,2020-11-26 01:38:25,IP Address,194.71.122.70,100,602,True,2020-11-26 01:38:25,R_238nCiSl41NuGWf,,,,,57.1056060791015625,12.25079345703125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar en kajak,Hen verkar ta i ordentligt,,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Man,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,69,Man,2,6,6,2,"Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Genus,Nej,Nej,Nej men väldigt lika,xwfapcg,,
2020-11-26 01:35:32,2020-11-26 01:39:35,IP Address,213.114.94.23,100,243,True,2020-11-26 01:39:36,R_UXBqR7cNnvMMdGN,,,,,58.201507568359375,15.9976959228515625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han paddlar en SUP,Han motionerar,Han gör det för nöjes skull,,,,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,50,Man,3,3,3,3,3,3,3,4,2,3,"Stämmer inte alls
1","Stämmer inte alls
1",2,2,4,Någon gång om året,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Icke binära personer,Nej,Nej,Nej,zexmuck,,
2020-11-26 01:35:57,2020-11-26 01:43:36,IP Address,109.228.189.95,100,458,True,2020-11-26 01:43:36,R_0qs6uBsPC53EdsB,,,,,58.7530059814453125,17.007904052734375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Paddlar kanot,"Står i kanot och paddlar ","Drar en paddel ",Man,Man,Kvinna,Man,Man,Vet ej,Kvinna,Kvinna,Vet ej,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,48,"Man ",3,"Stämmer inte alls
1",5,3,4,4,4,"Stämmer inte alls
1",4,4,4,"Stämmer inte alls
1",5,4,4,Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsidentitet ","Nej ",Nej,"Kändes som samma ansikte visades flera gånger ",kpoqaya,,
2020-11-26 01:40:10,2020-11-26 01:44:22,IP Address,83.254.229.13,100,251,True,2020-11-26 01:44:22,R_AbRP2vk07wTMYfL,,,,,59.1667022705078125,18.1331024169921875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,Hon ror en båt,Hon vattensurfar,Hon gräver,,,,,,,,,,Man,Man,Vet ej,Man,Man,Vet ej,Kvinna,Kvinna,Vet ej,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,24,Man,2,6,5,3,5,"Stämmer inte alls
1",2,"Stämmer helt
7",2,4,"Stämmer helt
7","Stämmer inte alls
1",5,2,"Mycket bra
7",Någon gång i månaden,Någon gång i månaden,"Ja, anhörig / nära vän,Ja, en kollega,Ja, en bekant",,,,,,bxwqfck,,
2020-11-26 01:40:07,2020-11-26 01:45:18,IP Address,95.195.140.154,100,311,True,2020-11-26 01:45:19,R_p647COoOuvuCvvz,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,han ror,"han står upp ",han skottar,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Vet ej,Kvinna,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,40,Kvinna,2,5,5,2,3,3,3,5,6,2,"Stämmer helt
7","Stämmer inte alls
1",5,5,6,Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,,,,,hzxzpar,,
2020-11-26 01:38:34,2020-11-26 01:49:44,IP Address,83.227.107.127,100,670,True,2020-11-26 01:49:44,R_31KqmdYUygmUEvX,,,,,56.0312957763671875,14.15240478515625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Paddlar en bräda,Motionerar till sjöss,Njuter av livet med friskvård,,,,Vet ej,Man,Vet ej,Man,Man,Man,Vet ej,Kvinna,Kvinna,Vet ej,Vet ej,Man,Vet ej,Kvinna,Vet ej,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,74,Man,6,6,"Stämmer helt
7",5,5,5,5,"Stämmer helt
7",5,5,2,"Stämmer inte alls
1",3,3,3,Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,,,,,ppdfacs,,
2020-11-26 01:44:00,2020-11-26 01:52:32,IP Address,95.109.48.48,100,511,True,2020-11-26 01:52:32,R_2CNiUd7oWrhILk9,,,,,64.750701904296875,20.9528045654296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen surfar på en surfbräda.,Hen paddlar men en padel.,Hen står lite framåtlutad.,,,,Man,Man,Vet ej,Man,Man,Man,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Icke-binär,Kvinna,Vet ej,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,23,Kvinna,2,4,6,2,6,"Stämmer inte alls
1",6,6,5,4,"Stämmer helt
7","Stämmer inte alls
1","Mycket bra
7",3,"Mycket bra
7",Någon gång per vecka,Någon gång per vecka,"Ja, en bekant",,,,,,wrxutcx,,
2020-11-26 01:52:48,2020-11-26 02:01:00,IP Address,213.67.119.108,100,492,True,2020-11-26 02:01:00,R_3EWRutKP5CicNUe,,,,,59.3665924072265625,16.5077056884765625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Paddlar,Använder en ståbräda på vattnet,Färdas framåt,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,49,Man,2,5,5,2,"Stämmer helt
7",2,4,5,"Stämmer inte alls
1",4,6,"Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1",6,Någon gång om året,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Maniskors syn på könsidientitet,inte speciellt,Nej,"Inte konstiga, men vissa var svåra att könsbestämma",znfuzfn,,
2020-11-26 01:59:19,2020-11-26 02:05:41,IP Address,83.209.250.49,100,382,True,2020-11-26 02:05:42,R_exGLZ16e5GVNwNb,,,,,62.39129638671875,17.306304931640625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,paddlar,,,,,,,,,Man,Man,Kvinna,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,67,man,3,4,5,5,5,3,4,3,4,4,4,"Stämmer inte alls
1",5,2,5,Någon gång i månaden,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,vet ej,nej,vet ej,nej,zpetfhc,,
2020-11-26 02:06:22,2020-11-26 02:14:12,IP Address,94.255.132.39,100,469,True,2020-11-26 02:14:12,R_2R9P88OYp77R4xu,,,,,59.4279937744140625,17.950897216796875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen står på an platta och paddlar.,Hen lutar sig lätt framåt för att ta ett paddeltag.,Hen använder sin kraft för att paddla,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,21,Man,4,"Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsidentiteter ",Nej,Nej,Nej,rnmppdr,,
2020-11-26 01:51:07,2020-11-26 02:21:42,IP Address,84.216.153.21,100,1834,True,2020-11-26 02:21:42,R_3O7m1bx8U3i7cSJ,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,Hon paddlar SUP,Hon står upp,Hon sportar,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Vet ej,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,50,Man,2,5,5,2,"Stämmer helt
7",5,5,"Stämmer helt
7","Stämmer inte alls
1",5,"Stämmer inte alls
1","Stämmer inte alls
1",2,4,2,Någon gång om året,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Könsidentitet och hur man ser på dessa,nej,nej,en del var svåra att könsbestämma,eqgtzbf,,
2020-11-26 02:15:36,2020-11-26 02:23:35,IP Address,85.227.232.208,100,479,True,2020-11-26 02:23:35,R_Xzidj6N1Apotrt7,,,,,57.7071990966796875,11.966796875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Står på en paddelboard,Paddlar,"Tar sig framåt ",Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,33,"Kvinna ","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7",4,4,4,"Stämmer helt
7",4,"Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1",4,4,"Mycket bra
7",Någon gång om året,Någon gång i månaden,"Ja, en kollega",,Könsidentitet,Nej,Nej,"Ja, vissa delar av ögonbryn och ögon upplevde jag var likadana men att man breddat käkbenen ",thvehxf,,
